"U:0","U:1","U:2","arc_length","p","total(p)","Points:0","Points:1","Points:2"
0.99547,0.011543,-2.0163e-27,0.118,-0.026689,0.56265,0.6,-0.082,0
0.99446,0.011649,-2.8978e-27,0.1184,-0.026675,0.56146,0.6,-0.0816,0
0.99344,0.011756,-3.7794e-27,0.1188,-0.02666,0.56027,0.6,-0.0812,0
0.99243,0.011862,-4.6609e-27,0.1192,-0.026646,0.55908,0.6,-0.0808,0
0.99142,0.011969,-5.5424e-27,0.1196,-0.026631,0.5579,0.6,-0.0804,0
0.99041,0.012076,-6.4239e-27,0.12,-0.026617,0.55671,0.6,-0.08,0
0.98911,0.012193,-9.303e-26,0.1204,-0.026596,0.5552,0.6,-0.0796,0
0.9878,0.01231,-1.7964e-25,0.1208,-0.026576,0.55368,0.6,-0.0792,0
0.9865,0.012427,-2.6624e-25,0.1212,-0.026555,0.55217,0.6,-0.0788,0
0.9852,0.012544,-3.5285e-25,0.1216,-0.026535,0.55066,0.6,-0.0784,0
0.98389,0.012662,-4.3945e-25,0.122,-0.026514,0.54914,0.6,-0.078,0
0.98259,0.012779,-5.2606e-25,0.1224,-0.026494,0.54763,0.6,-0.0776,0
0.98129,0.012896,-6.1267e-25,0.1228,-0.026473,0.54612,0.6,-0.0772,0
0.97999,0.013013,-6.9927e-25,0.1232,-0.026453,0.54461,0.6,-0.0768,0
0.97846,0.013137,-6.6988e-25,0.1236,-0.026428,0.54285,0.6,-0.0764,0
0.97682,0.013264,-5.825e-25,0.124,-0.0264,0.54098,0.6,-0.076,0
0.97518,0.013391,-4.9513e-25,0.1244,-0.026373,0.5391,0.6,-0.0756,0
0.97355,0.013518,-4.0775e-25,0.1248,-0.026345,0.53723,0.6,-0.0752,0
0.97191,0.013645,-3.2038e-25,0.1252,-0.026318,0.53535,0.6,-0.0748,0
0.97027,0.013772,-2.3301e-25,0.1256,-0.02629,0.53348,0.6,-0.0744,0
0.96863,0.013899,-1.4563e-25,0.126,-0.026263,0.5316,0.6,-0.074,0
0.967,0.014027,-5.8257e-26,0.1264,-0.026235,0.52973,0.6,-0.0736,0
0.96524,0.014156,2.8742e-26,0.1268,-0.026205,0.52773,0.6,-0.0732,0
0.96326,0.014291,1.1499e-25,0.1272,-0.02617,0.5255,0.6,-0.0728,0
0.96128,0.014426,2.0124e-25,0.1276,-0.026135,0.52328,0.6,-0.0724,0
0.9593,0.014561,2.8749e-25,0.128,-0.0261,0.52105,0.6,-0.072,0
0.95732,0.014696,3.7374e-25,0.1284,-0.026064,0.51882,0.6,-0.0716,0
0.95534,0.014831,4.5999e-25,0.1288,-0.026029,0.51659,0.6,-0.0712,0
0.95336,0.014966,5.4624e-25,0.1292,-0.025994,0.51436,0.6,-0.0708,0
0.95138,0.015101,6.3248e-25,0.1296,-0.025959,0.51213,0.6,-0.0704,0
0.9494,0.015236,7.1873e-25,0.13,-0.025923,0.5099,0.6,-0.07,0
0.94712,0.015376,7.1728e-25,0.1304,-0.02588,0.50738,0.6,-0.0696,0
0.94483,0.015516,7.1582e-25,0.1308,-0.025837,0.50485,0.6,-0.0692,0
0.94254,0.015656,7.1436e-25,0.1312,-0.025794,0.50233,0.6,-0.0688,0
0.94026,0.015795,7.1291e-25,0.1316,-0.02575,0.49981,0.6,-0.0684,0
0.93797,0.015935,7.1145e-25,0.132,-0.025707,0.49728,0.6,-0.068,0
0.93568,0.016075,7.1e-25,0.1324,-0.025664,0.49476,0.6,-0.0676,0
0.93339,0.016215,7.0854e-25,0.1328,-0.025621,0.49224,0.6,-0.0672,0
0.93111,0.016355,7.0708e-25,0.1332,-0.025577,0.48971,0.6,-0.0668,0
0.92866,0.016495,6.4797e-25,0.1336,-0.025529,0.48706,0.6,-0.0664,0
0.92614,0.016636,5.6003e-25,0.134,-0.025477,0.48434,0.6,-0.066,0
0.92362,0.016777,4.7209e-25,0.1344,-0.025426,0.48162,0.6,-0.0656,0
0.9211,0.016918,3.8415e-25,0.1348,-0.025375,0.47891,0.6,-0.0652,0
0.91857,0.017059,2.9622e-25,0.1352,-0.025323,0.47619,0.6,-0.0648,0
0.91605,0.0172,2.0828e-25,0.1356,-0.025272,0.47347,0.6,-0.0644,0
0.91353,0.017341,1.2034e-25,0.136,-0.025221,0.47075,0.6,-0.064,0
0.91101,0.017482,3.2405e-26,0.1364,-0.02517,0.46803,0.6,-0.0636,0
0.90844,0.017622,-5.4288e-26,0.1368,-0.025116,0.46529,0.6,-0.0632,0
0.90578,0.017759,-1.3849e-25,0.1372,-0.025057,0.46249,0.6,-0.0628,0
0.90311,0.017897,-2.227e-25,0.1376,-0.024998,0.4597,0.6,-0.0624,0
0.90045,0.018035,-3.069e-25,0.138,-0.024939,0.4569,0.6,-0.062,0
0.89779,0.018172,-3.9111e-25,0.1384,-0.02488,0.45411,0.6,-0.0616,0
0.89513,0.01831,-4.7531e-25,0.1388,-0.024821,0.45131,0.6,-0.0612,0
0.89246,0.018447,-5.5952e-25,0.1392,-0.024762,0.44851,0.6,-0.0608,0
0.8898,0.018585,-6.4372e-25,0.1396,-0.024703,0.44572,0.6,-0.0604,0
0.88714,0.018723,-7.2792e-25,0.14,-0.024644,0.44292,0.6,-0.06,0
0.88443,0.018852,-7.2623e-25,0.1404,-0.024578,0.44016,0.6,-0.0596,0
0.88173,0.018981,-7.2454e-25,0.1408,-0.024512,0.4374,0.6,-0.0592,0
0.87903,0.019111,-7.2285e-25,0.1412,-0.024446,0.43464,0.6,-0.0588,0
0.87632,0.01924,-7.2116e-25,0.1416,-0.02438,0.43188,0.6,-0.0584,0
0.87362,0.019369,-7.1947e-25,0.142,-0.024314,0.42912,0.6,-0.058,0
0.87091,0.019499,-7.1778e-25,0.1424,-0.024247,0.42636,0.6,-0.0576,0
0.86821,0.019628,-7.1609e-25,0.1428,-0.024181,0.4236,0.6,-0.0572,0
0.8655,0.019758,-7.144e-25,0.1432,-0.024115,0.42084,0.6,-0.0568,0
0.86283,0.019878,-6.5672e-25,0.1436,-0.024045,0.41817,0.6,-0.0564,0
0.86018,0.019994,-5.7106e-25,0.144,-0.023973,0.41554,0.6,-0.056,0
0.85753,0.02011,-4.854e-25,0.1444,-0.0239,0.41291,0.6,-0.0556,0
0.85488,0.020227,-3.9974e-25,0.1448,-0.023828,0.41029,0.6,-0.0552,0
0.85222,0.020343,-3.1409e-25,0.1452,-0.023756,0.40766,0.6,-0.0548,0
0.84957,0.020459,-2.2843e-25,0.1456,-0.023683,0.40503,0.6,-0.0544,0
0.84692,0.020575,-1.4277e-25,0.146,-0.023611,0.4024,0.6,-0.054,0
0.84426,0.020691,-5.7113e-26,0.1464,-0.023539,0.39977,0.6,-0.0536,0
0.84165,0.020801,2.6429e-26,0.1468,-0.023465,0.39721,0.6,-0.0532,0
0.83913,0.0209,1.0574e-25,0.1472,-0.023387,0.39479,0.6,-0.0528,0
0.83661,0.020998,1.8504e-25,0.1476,-0.02331,0.39236,0.6,-0.0524,0
0.83408,0.021096,2.6435e-25,0.148,-0.023233,0.38994,0.6,-0.052,0
0.83156,0.021195,3.4366e-25,0.1484,-0.023155,0.38751,0.6,-0.0516,0
0.82904,0.021293,4.2296e-25,0.1488,-0.023078,0.38509,0.6,-0.0512,0
0.82651,0.021391,5.0227e-25,0.1492,-0.023001,0.38266,0.6,-0.0508,0
0.82399,0.021489,5.8158e-25,0.1496,-0.022923,0.38023,0.6,-0.0504,0
0.82146,0.021588,6.6088e-25,0.15,-0.022846,0.37781,0.6,-0.05,0
0.81913,0.021665,6.5839e-25,0.1504,-0.022765,0.37563,0.6,-0.0496,0
0.81679,0.021742,6.5589e-25,0.1508,-0.022684,0.37345,0.6,-0.0492,0
0.81445,0.021818,6.534e-25,0.1512,-0.022603,0.37127,0.6,-0.0488,0
0.81212,0.021895,6.509e-25,0.1516,-0.022522,0.36909,0.6,-0.0484,0
0.80978,0.021972,6.484e-25,0.152,-0.022441,0.36692,0.6,-0.048,0
0.80744,0.022049,6.4591e-25,0.1524,-0.02236,0.36474,0.6,-0.0476,0
0.8051,0.022126,6.4341e-25,0.1528,-0.022279,0.36256,0.6,-0.0472,0
0.80277,0.022203,6.4092e-25,0.1532,-0.022198,0.36038,0.6,-0.0468,0
0.80058,0.022264,4.3448e-25,0.1536,-0.022115,0.35838,0.6,-0.0464,0
0.79846,0.022317,1.2611e-25,0.154,-0.022032,0.35646,0.6,-0.046,0
0.79634,0.022371,-1.8226e-25,0.1544,-0.021949,0.35455,0.6,-0.0456,0
0.79423,0.022424,-4.9063e-25,0.1548,-0.021866,0.35264,0.6,-0.0452,0
0.79211,0.022477,-7.99e-25,0.1552,-0.021783,0.35072,0.6,-0.0448,0
0.79,0.022531,-1.1074e-24,0.1556,-0.0217,0.34881,0.6,-0.0444,0
0.78788,0.022584,-1.4157e-24,0.156,-0.021617,0.34689,0.6,-0.044,0
0.78576,0.022637,-1.7241e-24,0.1564,-0.021534,0.34498,0.6,-0.0436,0
0.78373,0.022683,-1.9272e-24,0.1568,-0.021451,0.34315,0.6,-0.0432,0
0.78184,0.022712,-1.9197e-24,0.1572,-0.021367,0.3415,0.6,-0.0428,0
0.77996,0.022741,-1.9121e-24,0.1576,-0.021284,0.33984,0.6,-0.0424,0
0.77808,0.022771,-1.9046e-24,0.158,-0.0212,0.33819,0.6,-0.042,0
0.7762,0.0228,-1.8971e-24,0.1584,-0.021117,0.33653,0.6,-0.0416,0
0.77431,0.022829,-1.8896e-24,0.1588,-0.021033,0.33488,0.6,-0.0412,0
0.77243,0.022859,-1.882e-24,0.1592,-0.02095,0.33322,0.6,-0.0408,0
0.77055,0.022888,-1.8745e-24,0.1596,-0.020866,0.33157,0.6,-0.0404,0
0.76866,0.022918,-1.867e-24,0.16,-0.020783,0.32991,0.6,-0.04,0
0.76701,0.022924,-1.3473e-24,0.1604,-0.0207,0.3285,0.6,-0.0396,0
0.76535,0.022931,-8.2755e-25,0.1608,-0.020618,0.32708,0.6,-0.0392,0
0.76369,0.022938,-3.0784e-25,0.1612,-0.020535,0.32567,0.6,-0.0388,0
0.76204,0.022944,2.1188e-25,0.1616,-0.020452,0.32425,0.6,-0.0384,0
0.76038,0.022951,7.3159e-25,0.162,-0.02037,0.32284,0.6,-0.038,0
0.75872,0.022958,1.2513e-24,0.1624,-0.020287,0.32142,0.6,-0.0376,0
0.75707,0.022964,1.771e-24,0.1628,-0.020205,0.32,0.6,-0.0372,0
0.75541,0.022971,2.2907e-24,0.1632,-0.020122,0.31859,0.6,-0.0368,0
0.75389,0.022964,2.2724e-24,0.1636,-0.020041,0.31731,0.6,-0.0364,0
0.75244,0.022951,1.985e-24,0.164,-0.019961,0.3161,0.6,-0.036,0
0.75099,0.022937,1.6977e-24,0.1644,-0.01988,0.31489,0.6,-0.0356,0
0.74954,0.022924,1.4104e-24,0.1648,-0.0198,0.31368,0.6,-0.0352,0
0.74808,0.02291,1.123e-24,0.1652,-0.01972,0.31247,0.6,-0.0348,0
0.74663,0.022897,8.3571e-25,0.1656,-0.019639,0.31126,0.6,-0.0344,0
0.74518,0.022883,5.4838e-25,0.166,-0.019559,0.31005,0.6,-0.034,0
0.74373,0.02287,2.6105e-25,0.1664,-0.019478,0.30885,0.6,-0.0336,0
0.74234,0.022851,4.1501e-26,0.1668,-0.019399,0.30769,0.6,-0.0332,0
0.74106,0.02282,-4.2429e-26,0.1672,-0.019322,0.30665,0.6,-0.0328,0
0.73978,0.02279,-1.2636e-25,0.1676,-0.019244,0.30562,0.6,-0.0324,0
0.7385,0.02276,-2.1029e-25,0.168,-0.019167,0.30458,0.6,-0.032,0
0.73723,0.02273,-2.9422e-25,0.1684,-0.01909,0.30354,0.6,-0.0316,0
0.73595,0.0227,-3.7815e-25,0.1688,-0.019012,0.3025,0.6,-0.0312,0
0.73467,0.02267,-4.6208e-25,0.1692,-0.018935,0.30146,0.6,-0.0308,0
0.7334,0.02264,-5.4601e-25,0.1696,-0.018858,0.30042,0.6,-0.0304,0
0.73212,0.02261,-6.2994e-25,0.17,-0.01878,0.29938,0.6,-0.03,0
0.73098,0.022567,-3.498e-25,0.1704,-0.018707,0.29848,0.6,-0.0296,0
0.72984,0.022524,-6.9657e-26,0.1708,-0.018633,0.29757,0.6,-0.0292,0
0.72871,0.022482,2.1049e-25,0.1712,-0.018559,0.29667,0.6,-0.0288,0
0.72757,0.022439,4.9063e-25,0.1716,-0.018485,0.29576,0.6,-0.0284,0
0.72643,0.022396,7.7077e-25,0.172,-0.018412,0.29485,0.6,-0.028,0
0.72529,0.022354,1.0509e-24,0.1724,-0.018338,0.29395,0.6,-0.0276,0
0.72416,0.022311,1.3311e-24,0.1728,-0.018264,0.29304,0.6,-0.0272,0
0.72302,0.022268,1.6112e-24,0.1732,-0.018191,0.29214,0.6,-0.0268,0
0.72195,0.02222,1.523e-24,0.1736,-0.01812,0.29129,0.6,-0.0264,0
0.72092,0.022169,1.2506e-24,0.174,-0.01805,0.29049,0.6,-0.026,0
0.71988,0.022117,9.7825e-25,0.1744,-0.01798,0.28968,0.6,-0.0256,0
0.71885,0.022066,7.059e-25,0.1748,-0.01791,0.28887,0.6,-0.0252,0
0.71781,0.022015,4.3354e-25,0.1752,-0.01784,0.28806,0.6,-0.0248,0
0.71678,0.021964,1.6119e-25,0.1756,-0.017771,0.28725,0.6,-0.0244,0
0.71574,0.021912,-1.1117e-25,0.176,-0.017701,0.28644,0.6,-0.024,0
0.71471,0.021861,-3.8352e-25,0.1764,-0.017631,0.28563,0.6,-0.0236,0
0.7137,0.021808,-5.85e-25,0.1768,-0.017563,0.28484,0.6,-0.0232,0
0.71274,0.021753,-6.4467e-25,0.1772,-0.017497,0.2841,0.6,-0.0228,0
0.71177,0.021697,-7.0433e-25,0.1776,-0.017431,0.28335,0.6,-0.0224,0
0.71081,0.021641,-7.64e-25,0.178,-0.017365,0.28261,0.6,-0.022,0
0.70984,0.021585,-8.2367e-25,0.1784,-0.017299,0.28187,0.6,-0.0216,0
0.70888,0.021529,-8.8334e-25,0.1788,-0.017234,0.28112,0.6,-0.0212,0
0.70792,0.021473,-9.4301e-25,0.1792,-0.017168,0.28038,0.6,-0.0208,0
0.70695,0.021417,-1.0027e-24,0.1796,-0.017102,0.27964,0.6,-0.0204,0
0.70599,0.021361,-1.0623e-24,0.18,-0.017036,0.27889,0.6,-0.02,0
0.70507,0.021304,-9.9486e-25,0.1804,-0.016974,0.27819,0.6,-0.0196,0
0.70415,0.021247,-9.2737e-25,0.1808,-0.016912,0.27749,0.6,-0.0192,0
0.70322,0.02119,-8.5988e-25,0.1812,-0.01685,0.27678,0.6,-0.0188,0
0.7023,0.021133,-7.9239e-25,0.1816,-0.016788,0.27608,0.6,-0.0184,0
0.70138,0.021076,-7.249e-25,0.182,-0.016725,0.27538,0.6,-0.018,0
0.70046,0.021018,-6.5742e-25,0.1824,-0.016663,0.27467,0.6,-0.0176,0
0.69954,0.020961,-5.8993e-25,0.1828,-0.016601,0.27397,0.6,-0.0172,0
0.69862,0.020904,-5.2244e-25,0.1832,-0.016539,0.27327,0.6,-0.0168,0
0.69771,0.020848,-4.1854e-25,0.1836,-0.016479,0.27258,0.6,-0.0164,0
0.69681,0.020793,-2.9643e-25,0.184,-0.01642,0.27189,0.6,-0.016,0
0.69591,0.020737,-1.7432e-25,0.1844,-0.016362,0.27121,0.6,-0.0156,0
0.69501,0.020682,-5.2209e-26,0.1848,-0.016303,0.27053,0.6,-0.0152,0
0.69411,0.020626,6.99e-26,0.1852,-0.016244,0.26985,0.6,-0.0148,0
0.6932,0.020571,1.9201e-25,0.1856,-0.016185,0.26917,0.6,-0.0144,0
0.6923,0.020515,3.1412e-25,0.186,-0.016127,0.26848,0.6,-0.014,0
0.6914,0.02046,4.3623e-25,0.1864,-0.016068,0.2678,0.6,-0.0136,0
0.6905,0.020405,5.1703e-25,0.1868,-0.01601,0.26712,0.6,-0.0132,0
0.68961,0.020354,5.1519e-25,0.1872,-0.015954,0.26645,0.6,-0.0128,0
0.68871,0.020302,5.1335e-25,0.1876,-0.015898,0.26578,0.6,-0.0124,0
0.68781,0.020251,5.1152e-25,0.188,-0.015842,0.2651,0.6,-0.012,0
0.68692,0.020199,5.0968e-25,0.1884,-0.015786,0.26443,0.6,-0.0116,0
0.68602,0.020148,5.0784e-25,0.1888,-0.01573,0.26376,0.6,-0.0112,0
0.68512,0.020096,5.06e-25,0.1892,-0.015675,0.26308,0.6,-0.0108,0
0.68423,0.020044,5.0417e-25,0.1896,-0.015619,0.26241,0.6,-0.0104,0
0.68333,0.019993,5.0233e-25,0.19,-0.015563,0.26174,0.6,-0.01,0
0.68243,0.019947,4.4205e-25,0.1904,-0.015509,0.26106,0.6,-0.0096,0
0.68152,0.019901,3.8177e-25,0.1908,-0.015455,0.26039,0.6,-0.0092,0
0.68062,0.019855,3.2149e-25,0.1912,-0.015402,0.25972,0.6,-0.0088,0
0.67972,0.019809,2.6121e-25,0.1916,-0.015348,0.25905,0.6,-0.0084,0
0.67882,0.019764,2.0093e-25,0.192,-0.015294,0.25837,0.6,-0.008,0
0.67792,0.019718,1.4065e-25,0.1924,-0.015241,0.2577,0.6,-0.0076,0
0.67701,0.019672,8.0372e-26,0.1928,-0.015187,0.25703,0.6,-0.0072,0
0.67611,0.019626,2.0093e-26,0.1932,-0.015133,0.25636,0.6,-0.0068,0
0.6752,0.019585,3.4299e-32,0.1936,-0.015081,0.25568,0.6,-0.0064,0
0.67429,0.019546,8.5747e-32,0.194,-0.015029,0.25501,0.6,-0.006,0
0.67338,0.019507,1.372e-31,0.1944,-0.014977,0.25434,0.6,-0.0056,0
0.67247,0.019468,1.8864e-31,0.1948,-0.014925,0.25366,0.6,-0.0052,0
0.67155,0.019429,2.4009e-31,0.1952,-0.014873,0.25299,0.6,-0.0048,0
0.67064,0.01939,2.9154e-31,0.1956,-0.01482,0.25231,0.6,-0.0044,0
0.66973,0.019351,3.4299e-31,0.196,-0.014768,0.25164,0.6,-0.004,0
0.66882,0.019312,3.9444e-31,0.1964,-0.014716,0.25097,0.6,-0.0036,0
0.6679,0.019276,4.1155e-31,0.1968,-0.014665,0.25029,0.6,-0.0032,0
0.66698,0.019245,3.6e-31,0.1972,-0.014613,0.24962,0.6,-0.0028,0
0.66606,0.019213,3.0845e-31,0.1976,-0.014562,0.24894,0.6,-0.0024,0
0.66514,0.019182,2.569e-31,0.198,-0.014511,0.24827,0.6,-0.002,0
0.66422,0.019151,2.0535e-31,0.1984,-0.01446,0.2476,0.6,-0.0016,0
0.6633,0.01912,1.5379e-31,0.1988,-0.014409,0.24692,0.6,-0.0012,0
0.66237,0.019088,1.0224e-31,0.1992,-0.014358,0.24625,0.6,-0.0008,0
0.66145,0.019057,5.0692e-32,0.1996,-0.014306,0.24557,0.6,-0.0004,0
0.66053,0.019026,-8.5891e-34,0.2,-0.014255,0.2449,0.6,0,0
0.6596,0.019003,-5.2307e-32,0.2004,-0.014204,0.24423,0.6,0.0004,0
0.65868,0.018979,-1.0376e-31,0.2008,-0.014153,0.24356,0.6,0.0008,0
0.65775,0.018956,-1.552e-31,0.2012,-0.014102,0.24289,0.6,0.0012,0
0.65682,0.018933,-2.0665e-31,0.2016,-0.014051,0.24222,0.6,0.0016,0
0.6559,0.01891,-2.581e-31,0.202,-0.014001,0.24155,0.6,0.002,0
0.65497,0.018886,-3.0955e-31,0.2024,-0.01395,0.24088,0.6,0.0024,0
0.65404,0.018863,-3.61e-31,0.2028,-0.013899,0.24021,0.6,0.0028,0
0.65311,0.01884,-4.1244e-31,0.2032,-0.013848,0.23954,0.6,0.0032,0
0.65219,0.018822,-3.9523e-31,0.2036,-0.013796,0.23888,0.6,0.0036,0
0.65127,0.018806,-3.4367e-31,0.204,-0.013745,0.23822,0.6,0.004,0
0.65034,0.018791,-2.9212e-31,0.2044,-0.013693,0.23756,0.6,0.0044,0
0.64942,0.018775,-2.4057e-31,0.2048,-0.013642,0.2369,0.6,0.0048,0
0.64849,0.01876,-1.8902e-31,0.2052,-0.01359,0.23625,0.6,0.0052,0
0.64757,0.018744,-1.3747e-31,0.2056,-0.013539,0.23559,0.6,0.0056,0
0.64664,0.018729,-8.5919e-32,0.206,-0.013488,0.23493,0.6,0.006,0
0.64572,0.018713,-3.4368e-32,0.2064,-0.013436,0.23427,0.6,0.0064,0
0.6448,0.0187,1.5898e-26,0.2068,-0.013384,0.23362,0.6,0.0068,0
0.64389,0.018692,6.3594e-26,0.2072,-0.013332,0.23298,0.6,0.0072,0
0.64298,0.018684,1.1129e-25,0.2076,-0.013279,0.23234,0.6,0.0076,0
0.64207,0.018676,1.5898e-25,0.208,-0.013226,0.23171,0.6,0.008,0
0.64116,0.018668,2.0668e-25,0.2084,-0.013174,0.23107,0.6,0.0084,0
0.64025,0.018659,2.5438e-25,0.2088,-0.013121,0.23043,0.6,0.0088,0
0.63934,0.018651,3.0207e-25,0.2092,-0.013068,0.22979,0.6,0.0092,0
0.63843,0.018643,3.4977e-25,0.2096,-0.013016,0.22916,0.6,0.0096,0
0.63752,0.018635,3.9746e-25,0.21,-0.012963,0.22852,0.6,0.01,0
0.63664,0.018633,3.9565e-25,0.2104,-0.012908,0.22791,0.6,0.0104,0
0.63575,0.018631,3.9384e-25,0.2108,-0.012854,0.22731,0.6,0.0108,0
0.63487,0.018629,3.9203e-25,0.2112,-0.012799,0.2267,0.6,0.0112,0
0.63399,0.018627,3.9023e-25,0.2116,-0.012745,0.22609,0.6,0.0116,0
0.63311,0.018625,3.8842e-25,0.212,-0.01269,0.22549,0.6,0.012,0
0.63222,0.018624,3.8661e-25,0.2124,-0.012636,0.22488,0.6,0.0124,0
0.63134,0.018622,3.848e-25,0.2128,-0.012582,0.22428,0.6,0.0128,0
0.63046,0.01862,3.8299e-25,0.2132,-0.012527,0.22367,0.6,0.0132,0
0.6296,0.018621,3.1991e-25,0.2136,-0.012471,0.22309,0.6,0.0136,0
0.62876,0.018625,2.262e-25,0.214,-0.012414,0.22253,0.6,0.014,0
0.62792,0.018628,1.3249e-25,0.2144,-0.012357,0.22197,0.6,0.0144,0
0.62708,0.018631,3.8789e-26,0.2148,-0.0123,0.2214,0.6,0.0148,0
0.62624,0.018634,-5.4917e-26,0.2152,-0.012244,0.22084,0.6,0.0152,0
0.62541,0.018637,-1.4862e-25,0.2156,-0.012187,0.22028,0.6,0.0156,0
0.62457,0.018641,-2.4233e-25,0.216,-0.01213,0.21971,0.6,0.016,0
0.62373,0.018644,-3.3604e-25,0.2164,-0.012073,0.21915,0.6,0.0164,0
0.62291,0.018648,-4.1195e-25,0.2168,-0.012015,0.21861,0.6,0.0168,0
0.62213,0.018655,-4.5229e-25,0.2172,-0.011956,0.2181,0.6,0.0172,0
0.62135,0.018662,-4.9262e-25,0.2176,-0.011896,0.21759,0.6,0.0176,0
0.62057,0.018668,-5.3295e-25,0.218,-0.011836,0.21708,0.6,0.018,0
0.61979,0.018675,-5.7328e-25,0.2184,-0.011776,0.21657,0.6,0.0184,0
0.61901,0.018682,-6.1362e-25,0.2188,-0.011717,0.21606,0.6,0.0188,0
0.61823,0.018689,-6.5395e-25,0.2192,-0.011657,0.21555,0.6,0.0192,0
0.61745,0.018696,-6.9428e-25,0.2196,-0.011597,0.21505,0.6,0.0196,0
0.61667,0.018702,-7.3461e-25,0.22,-0.011538,0.21454,0.6,0.02,0
0.61596,0.018711,-6.8649e-25,0.2204,-0.011475,0.21409,0.6,0.0204,0
0.61526,0.01872,-6.3836e-25,0.2208,-0.011412,0.21365,0.6,0.0208,0
0.61456,0.018729,-5.9023e-25,0.2212,-0.011349,0.21321,0.6,0.0212,0
0.61385,0.018737,-5.4211e-25,0.2216,-0.011286,0.21277,0.6,0.0216,0
0.61315,0.018746,-4.9398e-25,0.222,-0.011223,0.21232,0.6,0.022,0
0.61245,0.018755,-4.4585e-25,0.2224,-0.01116,0.21188,0.6,0.0224,0
0.61174,0.018764,-3.9773e-25,0.2228,-0.011098,0.21144,0.6,0.0228,0
0.61104,0.018773,-3.496e-25,0.2232,-0.011035,0.211,0.6,0.0232,0
0.6104,0.018782,-2.2837e-25,0.2236,-0.01097,0.21061,0.6,0.0236,0
0.60979,0.018791,-7.0606e-26,0.224,-0.010903,0.21024,0.6,0.024,0
0.60918,0.0188,8.7159e-26,0.2244,-0.010837,0.20987,0.6,0.0244,0
0.60857,0.018809,2.4492e-25,0.2248,-0.010771,0.20951,0.6,0.0248,0
0.60796,0.018818,4.0269e-25,0.2252,-0.010705,0.20914,0.6,0.0252,0
0.60734,0.018827,5.6046e-25,0.2256,-0.010638,0.20877,0.6,0.0256,0
0.60673,0.018837,7.1822e-25,0.226,-0.010572,0.20841,0.6,0.026,0
0.60612,0.018846,8.7599e-25,0.2264,-0.010506,0.20804,0.6,0.0264,0
0.60555,0.018855,9.3169e-25,0.2268,-0.010438,0.2077,0.6,0.0268,0
0.60504,0.018863,7.8319e-25,0.2272,-0.010368,0.20742,0.6,0.0272,0
0.60454,0.018871,6.3469e-25,0.2276,-0.010299,0.20714,0.6,0.0276,0
0.60404,0.018879,4.8619e-25,0.228,-0.010229,0.20686,0.6,0.028,0
0.60354,0.018887,3.3769e-25,0.2284,-0.010159,0.20658,0.6,0.0284,0
0.60303,0.018895,1.8919e-25,0.2288,-0.010089,0.2063,0.6,0.0288,0
0.60253,0.018903,4.0693e-26,0.2292,-0.010019,0.20602,0.6,0.0292,0
0.60203,0.018912,-1.0781e-25,0.2296,-0.0099495,0.20574,0.6,0.0296,0
0.60152,0.01892,-2.5631e-25,0.23,-0.0098797,0.20546,0.6,0.03,0
0.60114,0.018926,-2.3535e-25,0.2304,-0.0098063,0.20527,0.6,0.0304,0
0.60076,0.018931,-2.1439e-25,0.2308,-0.0097329,0.20508,0.6,0.0308,0
0.60038,0.018937,-1.9344e-25,0.2312,-0.0096595,0.2049,0.6,0.0312,0
0.59999,0.018943,-1.7248e-25,0.2316,-0.0095861,0.20471,0.6,0.0316,0
0.59961,0.018949,-1.5152e-25,0.232,-0.0095127,0.20452,0.6,0.032,0
0.59923,0.018955,-1.3057e-25,0.2324,-0.0094393,0.20434,0.6,0.0324,0
0.59885,0.018961,-1.0961e-25,0.2328,-0.0093659,0.20415,0.6,0.0328,0
0.59846,0.018966,-8.8655e-26,0.2332,-0.0092925,0.20396,0.6,0.0332,0
0.59817,0.01897,1.2526e-26,0.2336,-0.0092167,0.20384,0.6,0.0336,0
0.59792,0.018973,1.5381e-25,0.234,-0.0091398,0.20375,0.6,0.034,0
0.59767,0.018975,2.9509e-25,0.2344,-0.0090628,0.20367,0.6,0.0344,0
0.59742,0.018978,4.3636e-25,0.2348,-0.0089859,0.20358,0.6,0.0348,0
0.59717,0.01898,5.7764e-25,0.2352,-0.008909,0.20349,0.6,0.0352,0
0.59692,0.018983,7.1892e-25,0.2356,-0.008832,0.20341,0.6,0.0356,0
0.59667,0.018986,8.602e-25,0.236,-0.0087551,0.20332,0.6,0.036,0
0.59642,0.018988,1.0015e-24,0.2364,-0.0086781,0.20323,0.6,0.0364,0
0.59622,0.018989,1.0208e-24,0.2368,-0.0086,0.20318,0.6,0.0368,0
0.59611,0.018988,7.963e-25,0.2372,-0.0085196,0.2032,0.6,0.0372,0
0.59601,0.018987,5.7175e-25,0.2376,-0.0084392,0.20322,0.6,0.0376,0
0.5959,0.018985,3.472e-25,0.238,-0.0083588,0.20324,0.6,0.038,0
0.59579,0.018984,1.2265e-25,0.2384,-0.0082784,0.20327,0.6,0.0384,0
0.59569,0.018982,-1.0189e-25,0.2388,-0.008198,0.20329,0.6,0.0388,0
0.59558,0.018981,-3.2644e-25,0.2392,-0.0081176,0.20331,0.6,0.0392,0
0.59548,0.018979,-5.5099e-25,0.2396,-0.0080372,0.20333,0.6,0.0396,0
